route_id,agency_id,route_short_name,route_long_name,route_type
892,6100826, Podu Olt - Lotru, Podu Olt - Turnu Roşu hc. - Valea Mărului Hm. - Valea Fratelui h. - Râu Vadului h. - Câineni - Robeşti h. - Cornet Hm. - Lotru,2
893,6100826, Buzău - Bucureşti Nord Gr.B, Buzău - Băile Sarata Monteoru hcv. - Ulmeni - Clondiru hc. - Săhăteni Hm. - Mizil - Inoteşti Hm. - Tomşani hc. - Cricov Hm. - Muru hc. - Valea Calugareasca Hm - Ploieşti Est - Ploieşti Sud - P. M. Ram. Ploieşti Tj. - Brazi - Prahova h. - Crivina - Scroviştea h. - Periş - Dârza h. - Buftea - Chitila - Bucureşti Triaj hc. - Bucureşti Nord Gr.B,2
894,6100826, Craiova - Târgu Jiu, Craiova - Craiova Triaj hc. - Cernele - Işalniţa hc. - Işalniţa - Almăj h. - Coţofeni Hm. - Brădeşti h. - Răcari Hm. - Canton 282 h. - Filiaşi - Ţânţăreni Hm. - Floreşti hc. - Gilort Hm. - Turburea Hm. - Bibeşti Hm. - Musculeşti - Bărbăteşti Hm. - Jupâneşti Hm. - Cărbuneşti - Pojogeni Hm. - Scoarţa h. - Copăcioasa Hm. - Budieni h. - Lunca Budieni Hm. - Târgu Jiu,2
895,6100826, Cluj Napoca - Baia Mare, Cluj Napoca - Apahida - Bonţida Hm. - Iclod Hm. - Gherla - Dej Călători - Căşeiu Hm. - Câţcău h. - Gâlgău - Glodu Someşului h. - Rus h. - Ileanda - Răstoci Hm. - Letca Hm. - Cuciulat Hm. - Băbuţeni Hm. - Ciocmani h. - Surduc Sălaj Hm. - Jibou - Benesat Hm. - Ulmeni Sălaj - Mireşu Mare PM. - Satulung pe Someş Hm. - Baia Mare,2
896,6100826, Craiova - Piteşti, Craiova - Bordei hc.(901) - Plaiu Vulcăneşti Hm. - Cârcea h. - Pieleşti Hm. - Toporaş h. - Robăneşti Hm. - Spineni h. - Balş - Canton 217 h. - Brăneţ h. - Piatra Olt - Criva h. - Slătioara Hm. - Milcov Hm. - Slatina - Recea Hm. - Bâlteni Olt Hm. - Potcoava - Sineşti Hm. - Corbu - Hârseşti Hm. - Stolnici Hm. - Fâlfani Hm. - Costeşti - Pârvu h. - Pârvu Hm. - Bradu de Sus - Km. 109+000 h. - Piteşti,2
897,6100826, Bacău - Bucureşti Nord Gr.A, Bacău - Adjud - Mărăşeşti - Focşani - Râmnicu Sărat - Buzău - Mizil - Ploieşti Sud - Bucureşti Nord Gr.A,2
898,6100826, Adjud - Suceava Nord, Adjud - Adjudu Vechi h. - Şişcani h. - Sascut Hm. - Orbeni Hm. - Răcăciuni h. - Faraoani Hm. - Siretu Bacău h. - Valea Seacă - Letea h. - Bacău - Iteşti Hm. - Şerbeşti Bacău h. - Galbeni - Săcueni Roman Hm. - Ram. Trifeşti - Roman - Săbăoani Hm. - Mirceşti - Hălăuceşti hc. - Mogoşeşti hc. - Muncel Hm. - Stolniceni h. - Paşcani Triaj - Paşcani - Lunca Siretului h. - Lespezi Hm. - Probota h. - Dolhasca - Corni h. - Liteni Hm. - Băneşti Suceava hc. - Vereşti - Văratec - Suceava - Suceava Nord,2
899,6100826, Râmnicu Vâlcea - Podu Olt, Râmnicu Vâlcea - Râmnicu Vâlcea Nord h. - Bujoreni Vâlcea Hm. - Dăeşti Hm. - Călimăneşti - Păuşa h. - Mânăstirea Turnu h. - Cozia Hm. - Lotru - Beţel h. - Cornet Hm. - Balota h. - Robeşti h. - Câineni - Râu Vadului h. - Valea Fratelui h. - Valea Mărului Hm. - Turnu Roşu hc. - Podu Olt,2
900,6100826, Cluj Napoca - Oradea, Cluj Napoca - Aghireş - Huedin - Ciucea Hm. - Bratca - Şuncuiuş Hm. - Aleşd - Tileagd - Oradea,2
901,6100826, Bucureşti Nord Gr.B - Piteşti, Bucureşti Nord Gr.B - Bucureşti Basarab h. - Carpaţi h. (IIIK) - Pajura Hm. (IIIK) - Depoul Buc.Triaj h. (IIIK) - Chitila - Sabareni - Ciocanesti Hm. - Bâldana h. - Ghergani Hm. - Conţeşti h. - Boteni h. - Titu - Fusea Hm. - Mătăsaru Hm. - Cojocaru h. - Găeşti Sud h. - Găeşti - Pătroaia Hm. - Leordeni Argeş - Călineşti Hm. - Goleşti - Ram. Goleşti - Piteşti,2
902,6100826, Braşov - Biharkeresztes, Braşov - Sfântu Gheorghe - Băile Tuşnad Hm. - Sânsimion Hm. - Miercurea Ciuc - Siculeni - Izvoru Oltului - Gheorgheni - Topliţa - Deda - Sărăţel - Beclean pe Someş - Dej Călători - Gherla - Cluj Napoca - Aghireş - Huedin - Ciucea Hm. - Bratca - Aleşd - Oradea - Episcopia Bihor - Biharkeresztes,2
903,6100826, Bucureşti Nord Gr.B - Braşov, Bucureşti Nord Gr.B - Bucureşti Basarab h. - Pajura Hm. (IIIK) - Depoul Buc.Triaj h. (IIIK) - Chitila - P. mac. R1 Buciumeni - Buftea - Dârza h. - Periş - Scroviştea h. - Crivina - Prahova h. - Brazi - P. M. Ram. Ploieşti Tj. - Ploieşti Vest - Buda - Floreşti Prahova - Bobolia h. - Câmpina - Breaza hc. - Nistoreşti h. - Breaza Nord h. - Comarnic - Posada h. - Valea Largă Hm. - Sinaia Sud h. - Sinaia - Poiana Ţapului hc. - Buşteni - Azuga - Predeal - Timişu de Sus Hm. - Timişu de Jos h. - Dârste - Braşov,2
904,6100826, Braşov - Constanţa, Braşov - Predeal - Sinaia - Ploieşti Vest - Bucureşti Nord Gr.A - Ciulniţa - Feteşti - Cernavodă Pod - Medgidia - Constanţa,2
905,6100826, Râmnicu Vâlcea - Băbeni, Râmnicu Vâlcea - Ostroveni h. - Răstoaca h. - Râureni - Râureni hc. - Govora - Tătărani h. - Băbeni,2
906,6100826, Timişoara Nord - Simeria, Timişoara Nord - Ronaţ Triaj Cab.1 h. - Ronaţ Triaj h. - Ronaţ Triaj Gr. D - Sânandrei Hm. - Băile Călacea - Orţişoara - Vinga Hm. - Şag Hm. - Valea Viilor Hm. - Aradu Nou - Arad - Glogovăţ - Ghioroc - Păuliş h. - Păuliş Hm. - Radna - Milova - Corfeni h. - Conop Hm. - Nadăş h. - Bârzava - Căpruţa h. - Bătuţa Hm. - Valea Mureşului h. - Vărădia Hm. - Vărădia h. - Săvârşin - Toc h. - Ilteu - Petriş pe Mureş h. - Zam - Burjuc h. - Câmpuri Surduc Hm. - Gurasada Hm. - Ilia - Bretea Mureşeană h. - Brănişca Hm. - Veţel h. - Mintia h. - Mintia - Deva - Săulesti h. - Simeria,2
907,6100826, Bucureşti Nord Gr.A - Craiova, Bucureşti Nord Gr.A - Bucureşti Basarab h. - Carpaţi h.(900) - Bucureştii Noi - Chiajna - Domneştii de Sus h. - Gradinari - Zorile h. - Vadu Lat Hm. - Angheleşti h. - Zăvestreni Hm. - Videle - Ciolpani Hm. - Gălăteni Hm. - Olteni - Vârtoapele hc. - Rădoieşti Hm. - Atârnaţi Hm. - Roşiori Nord - Mihăeşti Hm. - Radomireşti Hm. - Dăneasa h. - Drăgăneşti Olt - Stoeneşti h. - Fărcaşele Hm. - Caracal - Cezieni h. - Grozăveşti Hm. - Radomiru hc. - Jianca - Ţărţăl h. - Leu Hm. - Pasaju Coşoveni hc. - Malu Mare Hm. - Viaductu Cârcea h. - Banu Mărăcine Hm. - Bordei hc.(900) - Craiova,2
908,6100826, Braşov - Topliţa, Braşov - Pav. CFR Braşov Triaj h. - Hărman - Ilieni h. - Prejmer Hm. - Chichiş h. - Ozun Hm. - Sfântu Gheorghe - Arcuş h. - Bodoc Hm. - Malnaş h. - Malnaş Băi - Bicsadu Oltului Hm. - Băile Tuşnad Hm. - Tuşnad Sat - Vrabia h. - Sânsimion Hm. - Sântimbru Ciuc h. - Sâncrăieni Hm. - Miercurea Ciuc - Siculeni - Racu h. - Mădăraş Ciuc Hm. - Dăneşti h. - Cârţani h. - Tomeşti h. - Izvoru Oltului - Sândominic h. - Izvoru Mureşului Hm. - Voşlăbeni Hm. - Şugău h. - Valea Strâmbă h. - Gheorgheni - Lăzarea Hm. - Ditrău - Subcetate Mureş Hm. - Sărmaş Runc h. - Gălăuţaş Hm. - Topliţa,2
909,6100826, Teiuş - Sighişoara, Teiuş - Coşlariu Gr. P. Mureş - Mihalţ h. - Cistei h. - Crăciunel Hm. - Blaj - Câmpu Libertăţii Hm. - Km. 374+700 h. - Mănărade h. - Glogoveţ h. - Valea Lungă - Lunca h. - Micăsasa Hm. - Şeica Mică h. - Copşa Mică - Târnava h. - Mediaş - Bratei h. - Aţel Hm. - Dumbrăveni - Luna h. - Daneş Hm. - Sighişoara,2
910,6100826, Braşov - Cluj Napoca, Braşov - Sighişoara - Mediaş - Copşa Mică - Blaj - Teiuş - Aiud Hm. - Unirea hc. - Războieni - Câmpia Turzii - Cluj Napoca,2
911,6100826, Mangalia - Satu Mare, Mangalia - Neptun - Neptun hc. - Costineşti Tabără hc. - Costineşti - Eforie Sud - Eforie Nord - Agigea Ecluză Hm. - Agigea Nord - Constanţa - Medgidia - Cernavodă Pod - Feteşti - Bucureşti Băneasa - Ploieşti Vest - Câmpina - Sinaia - Buşteni - Predeal - Braşov - Ozun Hm. - Sfântu Gheorghe - Băile Tuşnad Hm. - Miercurea Ciuc - Siculeni - Izvoru Oltului - Izvoru Mureşului Hm. - Gheorgheni - Subcetate Mureş Hm. - Topliţa - Deda - Sărăţel - Beclean pe Someş - Dej Călători - Gâlgău - Ileanda - Letca Hm. - Jibou - Benesat Hm. - Ulmeni Sălaj - Baia Mare - Seini - Satu Mare,2
912,6100826, Simeria - Deva, Simeria - Deva,2
913,6100826, Săvârşin - Arad, Săvârşin - Vărădia h. - Vărădia Hm. - Valea Mureşului h. - Bătuţa Hm. - Căpruţa h. - Bârzava - Nadăş h. - Conop Hm. - Corfeni h. - Milova - Radna - Păuliş Hm. - Păuliş h. - Ghioroc - Glogovăţ - Arad,2
914,6100826, Dej Călători - Beclean pe Someş, Dej Călători - Dej Triaj - Reteag Hm. - Reteag h. - Ciceu Cristur h. - Coldău Hm. - Beclean pe Someş,2
915,6100826, Suceava Nord - Bacău, Suceava Nord - Suceava - Văratec - Vereşti - Băneşti Suceava hc. - Liteni Hm. - Corni h. - Dolhasca - Probota h. - Lespezi Hm. - Lunca Siretului h. - Paşcani - Paşcani Triaj - Stolniceni h. - Muncel Hm. - Mogoşeşti hc. - Hălăuceşti hc. - Mirceşti - Săbăoani Hm. - Roman - Ram. Trifeşti - Săcueni Roman Hm. - Galbeni - Şerbeşti Bacău h. - Iteşti Hm. - Bacău,2
916,6100826, Oradea - Cluj Napoca, Oradea - Aleşd - Şuncuiuş Hm. - Bratca - Ciucea Hm. - Huedin - Aghireş - Cluj Napoca,2
917,6100826, Calafat - Golenţi Hm., Calafat - Cobuz h. - Golenţi Hm.,2
918,6100826, Bucureşti Nord Gr.A - Târgu Mureş, Bucureşti Nord Gr.A - Ploieşti Vest - Câmpina - Sinaia - Buşteni - Azuga - Predeal - Timişu de Sus Hm. - Braşov - Sfântu Gheorghe - Băile Tuşnad Hm. - Miercurea Ciuc - Siculeni - Izvoru Oltului - Izvoru Mureşului Hm. - Gheorgheni - Lăzarea Hm. - Topliţa - Deda - Reghin - Târgu Mureş,2
919,6100826, Sibiu - Făgăraş, Sibiu - Atelier Zona h. - Sibiu Triaj h. - Sibiu Gr.Şelimbăr Hm. - Mohu h. - Veştem h. - Tălmaciu Hm. - Podu Olt - Sebeş Olt h. - Racoviţa h. - Mârşa h. - Avrig Hm. - Porumbacu Hm. - Sărata Colun h. - Scoreiu h. - Cârţa h. - Arpaş Hm. - Ucea - Viştea h. - Olteţ h. - Voila Hm. - Dridif h. - Beclean pe Olt h. - Făgăraş,2
920,6100826, Craiova - Petroşani, Craiova - Craiova Triaj hc. - Cernele - Işalniţa hc. - Işalniţa - Almăj h. - Coţofeni Hm. - Brădeşti h. - Răcari Hm. - Canton 282 h. - Filiaşi - Bungeţel h. - Ţânţăreni Hm. - Floreşti hc. - Gilort Hm. - Turburea Hm. - Bibeşti Hm. - Musculeşti - Bărbăteşti Hm. - Jupâneşti Hm. - Cărbuneşti - Pojogeni Hm. - Scoarţa h. - Copăcioasa Hm. - Budieni h. - Lunca Budieni Hm. - Târgu Jiu - Ecaterina Teodoroiu - Parângu Hm. - Bumbeşti Hm. - Valea Sadului Hm. - Meri - Lainici Hm. - Km. 105+600 h. - Pietrele Albe Hm. - Strâmbuţa Hm. - Livezeni - Lunca Jiului hc. - Petroşani,2
921,6100826, Huedin - Piatra Craiului Hm., Huedin - Brăişoru Hm. - Bologa h. - Poieni - Valea Drăganului h. - Ciucea Hm. - Negreni h. - Lacu Crişului h. - Piatra Craiului Hm.,2
922,6100826, Zalău Nord - Sărmăşag, Zalău Nord - Guruslău h. - Borla Hm. - Bocşa Sălaj h. - Câmpia Sălaj h. - Sărmăşag,2
923,6100826, Jibou - Nyirabrany, Jibou - Benesat Hm. - Ulmeni Sălaj - Baia Mare - Buşag Hm. - Cicârlău h. - Ilba h. - Săbişa h. - Seini - Apa Hm. - Medieşu Aurit Hm. - Odoreu h. - Botiz Hm. - Satu Mare - Satu Mare Sud - Sătmărel h. - Gen. Gh. Avramescu Hm. - Moftin h. - Domăneşti h. - Carei - Marna h. - Sanislău Hm. - Resighea h. - Curtuiuşeni h. - Valea lui Mihai - Nyirabrany,2
924,6100826, Bicaz - Bacău, Bicaz - Tarcău Neamţ Hm. - Pângăraţi Hm. - Piatra Neamţ - Roznov - Podoleni Hm. - Buhuşi - Gârleni Hm. - Hămeiuş P.M. - Bacău,2
925,6100826, Bucureşti Nord Gr.A - Satu Mare, Bucureşti Nord Gr.A - Ploieşti Vest - Câmpina - Sinaia - Buşteni - Azuga - Predeal - Braşov - Rupea - Sighişoara - Dumbrăveni - Mediaş - Copşa Mică - Blaj - Teiuş - Aiud Hm. - Războieni - Câmpia Turzii - Apahida - Cluj Napoca - Aghireş - Huedin - Ciucea Hm. - Piatra Craiului Hm. - Bratca - Şuncuiuş Hm. - Aleşd - Oradea - Săcuieni Bihor - Valea lui Mihai - Carei - Satu Mare,2
926,6100826, Podu Olt - Piatra Olt, Podu Olt - Turnu Roşu hc. - Valea Mărului Hm. - Valea Fratelui h. - Râu Vadului h. - Câineni - Robeşti h. - Balota h. - Cornet Hm. - Beţel h. - Lotru - Cozia Hm. - Mânăstirea Turnu h. - Păuşa h. - Călimăneşti - Dăeşti Hm. - Bujoreni Vâlcea Hm. - Râmnicu Vâlcea Nord h. - Râmnicu Vâlcea - Ostroveni h. - Răstoaca h. - Râureni - Râureni hc. - Govora - Tătărani h. - Băbeni - Slăviteşti hc. - Ioneşti Hm. - Bucşani Vâlcea h. - Fişcălia Hm. - Orleşti hc. - Zăvideni Hm. - Călina h. - Drăgăşani - Zlătărei Hm. - Strejeşti - Colibaşi h. - Arceşti Hm. - Găneasa Olt h. - Găneasa h. - Piatra Olt,2
927,6100826, Craiova - Filiaşi, Craiova - Craiova Triaj hc. - Cernele - Işalniţa hc. - Işalniţa - Almăj h. - Coţofeni Hm. - Brădeşti h. - Răcari Hm. - Canton 282 h. - Filiaşi,2
928,6100826, Târgu Mureş - Bistriţa Nord, Târgu Mureş - Târgu Mureş Nord Hm. - Dumbrăvioara Hm. - Gorneşti Mureş h. - Periş Mureş h. - Petelea h. - Reghin - Ideciu de Jos h. - Brâncoveneşti h. - Halta Aluniş h. - Aluniş Mureş Hm. - Ruşii Munţi h. - Deda - Morăreni h. - Râpa de Jos Hm. - Monor Gledin - Şieuţ h. - Şieu Hm. - Bârla pe Şieu h. - Mărişelu Hm. - Domneşti pe Şieu h. - Sărăţel - Bistriţa Fabrici h. - Bistriţa Nord,2
929,6100826, Iaşi - Timişoara Nord, Iaşi - Târgu Frumos - Paşcani - Dolhasca - Vereşti - Suceava - Gura Humorului Oraş - Frasin - Vama - Câmpulung Est Hm. - Câmpulung Mold. - Pojorâta Hm. - Mestecăniş - Iacobeni - Vatra Dornei - Vatra Dornei Băi hc. - Lunca Ilvei - Măgura Ilvei Hm. - Ilva Mică - Năsăud - Salva - Beclean pe Someş - Dej Călători - Gherla - Cluj Napoca - Câmpia Turzii - Războieni - Unirea hc. - Aiud Hm. - Teiuş - Alba Iulia - Vinţu de Jos - Şibot - Aurel Vlaicu - Orăştie - Simeria - Deva - Ilia - Săvârşin - Radna - Arad - Aradu Nou - Şag Hm. - Timişoara Nord,2
930,6100826, Bucureşti Nord Gr.A - Iaşi, Bucureşti Nord Gr.A - Ploieşti Sud - Buzău - Focşani - Tecuci - Tutova - Bârlad - Vaslui - Bârnova Hm. - Iaşi,2
931,6100826, Adjud - Paşcani, Adjud - Adjudu Vechi h. - Şişcani h. - Sascut Hm. - Orbeni Hm. - Răcăciuni h. - Faraoani Hm. - Siretu Bacău h. - Valea Seacă - Letea h. - Bacău - Iteşti Hm. - Şerbeşti Bacău h. - Galbeni - Săcueni Roman Hm. - Ram. Trifeşti - Roman - Săbăoani Hm. - Mirceşti - Hălăuceşti hc. - Mogoşeşti hc. - Muncel Hm. - Stolniceni h. - Paşcani,2
932,6100826, Timişoara Nord - Iaşi, Timişoara Nord - Vinga Hm. - Aradu Nou - Arad - Radna - Săvârşin - Ilia - Deva - Simeria - Orăştie - Şibot - Blandiana Hm. - Vinţu de Jos - Alba Iulia - Teiuş - Aiud Hm. - Unirea hc. - Războieni - Câmpia Turzii - Cluj Napoca - Apahida - Gherla - Dej Călători - Beclean pe Someş - Salva - Năsăud - Ilva Mică - Măgura Ilvei Hm. - Lunca Ilvei - Vatra Dornei Băi hc. - Vatra Dornei - Iacobeni - Mestecăniş - Pojorâta Hm. - Câmpulung Mold. - Câmpulung Est Hm. - Vama - Frasin - Gura Humorului Oraş - Suceava - Vereşti - Dolhasca - Paşcani - Târgu Frumos - Iaşi,2
933,6100826, Mangalia - Constanţa, Mangalia - Neptun - Neptun hc. - Costineşti Tabără hc. - Costineşti - Tuzla h. - Eforie Sud - Eforie Nord - Agigea Ecluză Hm. - Constanţa,2
934,6100826, Craiova - Caracal, Craiova - Bordei hc.(900) - Banu Mărăcine Hm. - Viaductu Cârcea h. - Malu Mare Hm. - Pasaju Coşoveni hc. - Leu Hm. - Ţărţăl h. - Jianca - Radomiru hc. - Grozăveşti Hm. - Cezieni h. - Caracal,2
935,6100826, Cluj Napoca - Timişoara Nord, Cluj Napoca - Huedin - Ciucea Hm. - Piatra Craiului Hm. - Bratca - Şuncuiuş Hm. - Aleşd - Oradea - Salonta - Chişineu Criş - Sântana - Arad - Timişoara Nord,2
936,6100826, Sibiu - Mangalia, Sibiu - Tălmaciu Hm. - Turnu Roşu hc. - Valea Mărului Hm. - Câineni - Lotru - Păuşa h. - Călimăneşti - Râmnicu Vâlcea - Govora - Băbeni - Zăvideni Hm. - Drăgăşani - Piatra Olt - Slatina - Stolnici Hm. - Costeşti - Piteşti - Goleşti - Găeşti - Titu - Bucureşti Nord Gr.A - Feteşti - Cernavodă Pod - Medgidia - Castelu h. - Dorobanţu - Poarta Albă h. - Basarabi - Murfatlar h. - Palas - Constanţa - Agigea Nord - Agigea Ecluză Hm. - Eforie Nord - Eforie Sud - Tuzla h. - Costineşti - Costineşti Tabără hc. - Pescăruş h. - Neptun hc. - Neptun - Mangalia,2
937,6100826, Simeria - Lugoj, Simeria - Deva - Mintia - Mintia h. - Veţel h. - Brănişca Hm. - Bretea Mureşeană h. - Ilia - Dobra Hm. - Lăpugiu h. - Ohaba hc. - Holdea Hm. - Coşteiu h. - Nemeşeşti h. - Margina - Făget - Răchita h. - Mănăştur Hm. - Traian Vuia h. - Susani Bega h. - Cliciova - Nevrincea h. - Balinţ h. - Păru h. - Coşteiu Mare Hm. - Lugoj Nord h. - Lugoj,2
938,6100826, Sfântu Gheorghe - Braşov, Sfântu Gheorghe - Ozun Hm. - Chichiş h. - Prejmer Hm. - Ilieni h. - Hărman - Braşov Triaj - Braşov,2
939,6100826, Petroşani - Arad, Petroşani - Dep Petroşani h. - Petroşani Triaj h. - Peştera Bolii h. - Băniţa - Merişor Hm. - Crivadia Hm. - Baru Mare h. - Baru Mare - Livadia h. - Ponor h. - Pui - Ruşor h. - Băeşti Hm. - Ohaba de sub Piatră h. - Ciopea h. - Subcetate - Covragiu h. - Plopi h. - Bretea Streiului Hm. - Măceu h. - Ruşi h. - Călan Hm. - Călan Băi - Batiz h. - Băcia Hm. - Băcia h. - Simeria Triaj Gr D - Simeria - Săulesti h. - Deva - Mintia - Veţel h. - Brănişca Hm. - Bretea Mureşeană h. - Ilia - Gurasada Hm. - Câmpuri Surduc Hm. - Burjuc h. - Zam - Petriş pe Mureş h. - Ilteu - Toc h. - Săvârşin - Vărădia h. - Vărădia Hm. - Valea Mureşului h. - Bătuţa Hm. - Căpruţa h. - Bârzava - Nadăş h. - Conop Hm. - Corfeni h. - Milova - Radna - Păuliş Hm. - Păuliş h. - Ghioroc - Glogovăţ - Arad,2
940,6100826, Braşov - Bucureşti Nord Gr.A, Braşov - Predeal - Azuga - Buşteni - Sinaia - Comarnic - Breaza hc. - Câmpina - Floreşti Prahova - Ploieşti Vest - Buftea - Bucureşti Nord Gr.A,2
941,6100826, Comăneşti - Buzău, Comăneşti - Valea Uzului Hm. - Valea Uzului Haltă h. - Dofteana Bacău - Cireşoaia h. - Saline hc. - Târgu Ocna Hm. - Viişoara h - Trotuş h. - Oneşti - Borzeşti Bacău h. - Borzeşti Bacău - Căiuţi Hm. - Bâlca hc. - Cornăţel Moldova h. - Urecheşti Hm. - Adjud - Domneşti Târg h. - Pufeşti Hm. - Călimăneşti Vrancea h. - Pădureni Putna Hm. - Mărăşeşti - Putna Seacă Hm. - Focşani - Coteşti Hm. - Gugeşti - Sihlea Hm. - Voetin h. - Râmnicu Sărat - Zoita Hm. - Boboc Hm. - Buzău,2
942,6100826, Timişoara Nord - Arad, Timişoara Nord - Ronaţ Triaj Gr. D - Sânandrei Hm. - Băile Călacea - Orţişoara - Vinga Hm. - Şag Hm. - Valea Viilor Hm. - Aradu Nou - Arad,2
943,6100826, Ploieşti Sud - Buzău, Ploieşti Sud - Ploieşti Est - Valea Calugareasca Hm - Muru hc. - Cricov Hm. - Tomşani hc. - Inoteşti Hm. - Mizil - Săhăteni Hm. - Clondiru hc. - Ulmeni - Băile Sarata Monteoru hcv. - Buzău,2
944,6100826, Brazi - Buzău, Brazi - P. M. Ram. Ploieşti Tj. - Ploieşti Sud - Ploieşti Est - Valea Calugareasca Hm - Muru hc. - Cricov Hm. - Tomşani hc. - Inoteşti Hm. - Mizil - Săhăteni Hm. - Clondiru hc. - Ulmeni - Băile Sarata Monteoru hcv. - Buzău,2
945,6100826, Timişoara Nord - Bucureşti Nord Gr.A, Timişoara Nord - Orţişoara - Aradu Nou - Arad - Radna - Săvârşin - Ilia - Deva - Simeria - Orăştie - Şibot - Vinţu de Jos - Sebeş Alba - Miercurea Sibiu Hm. - Sălişte Hm. - Sibiu - Tălmaciu Hm. - Podu Olt - Avrig Hm. - Ucea - Făgăraş - Brădet Hm. - Codlea Hm. - Bartolomeu - Braşov - Predeal - Azuga - Buşteni - Sinaia - Comarnic - Câmpina - Ploieşti Vest - Buftea - Bucureşti Nord Gr.A,2
946,6100826, Bucureşti Nord Gr.A - Mangalia, Bucureşti Nord Gr.A - Ciulniţa - Feteşti - Cernavodă Pod - Medgidia - Constanţa - Agigea Ecluză Hm. - Eforie Nord - Eforie Sud - Tuzla h. - Costineşti - Costineşti Tabără hc. - Neptun hc. - Mangalia,2
947,6100826, Galaţi - Mărăşeşti, Galaţi - Fileşti Hm. - Barboşi - Zagna Vădeni h. - Vădeni Hm. - Baldovineşti Hm. - Brăila - Lacu Sărat - Traian Sat Hm. - Urleasca Hm. - Plopu - Ianca hc. - Deduleşti Hm. - Găiseanca h. - Făurei - CTF Făurei h. - Vizireni h. - C.A.Rosetti Hm. - Movila Oii h. - Cilibia Hm. - Bentu h. - Tăbărăşti Sud h. - Tăbărăşti h. - Buzău Sud - Buzău - Boboc Hm. - Zoita Hm. - Râmnicu Sărat - Voetin h. - Sihlea Hm. - Gugeşti - Coteşti Hm. - Focşani - Putna Seacă Hm. - Mărăşeşti,2
948,6100826, Suceava - Vatra Dornei, Suceava - Suceava Vest - Stroieşti - Ciprian Porumbescu Hm. - Lucăceşti Hm. - Berchişeşti Hm. - Gura Humorului Hm. - Gura Humorului Oraş - Frasin - Molid Hm. - Vama - Prisaca Dornei Hm. - Câmpulung Est Hm. - Câmpulung Mold. - Sadova Hm. - Pojorâta Hm. - Valea Putnei P.M. - Mestecăniş - Iacobeni - Argestru Hm. - Vatra Dornei,2
949,6100826, Orşova - Craiova, Orşova - Şantier Naval h. - Iloviţa h. - Vârciorova Hm. - Gura Văii Hm. - Dinamica h. - Drobeta Tr. Severin - Drobeta Tr.Sev Est Hm. - Drobeta Tr. Severin Mf. - Ergheviţa h. - Valea Albă Hm. - Balota - Gârniţa Hm. - Prunişor Hm. - Igiroasa Hm. - Tâmna - Ciochiuţa Hm. - Strehaia hc. - Strehaia - Lunca Banului h. - Butoieşti Hm. - Gura Motrului Hm. - Filiaşi - Canton 282 h. - Răcari Hm. - Brădeşti h. - Coţofeni Hm. - Almăj h. - Işalniţa - Işalniţa hc. - Cernele - Craiova Triaj hc. - Craiova,2
950,6100826, Timişoara Nord - Arad, Timişoara Nord - Ronaţ Triaj h - Ronaţ Triaj Gr. D - Sânandrei Hm. - Băile Călacea - Orţişoara - Vinga Hm. - Şag Hm. - Valea Viilor Hm. - Aradu Nou - Arad,2
951,6100826, Miercurea Ciuc - Comăneşti, Miercurea Ciuc - Siculeni - Mihăileni Hm. - Nădejdea Sat h. - Nădejdea Hm. - Caracău h. - Livezi Ciuc - Utuşoiu h. - Lunca de Sus Hm. - Tarcău h. - Lunca de Mijloc Hm. - Bolovăniş h. - Ghimeş - Palanca Hm. - Brusturoasa hc. - Simbrea Hm. - Goioasa Hm. - Caraliţa h. - Asău Hm. - Comăneşti,2
952,6100826, Oradea - Piatra Craiului Hm., Oradea - Oradea Est - Oradea Est Triaj h. - Oşorhei Hm. - Săcădat h. - Săbolciu h. - Tileagd - Telechiu Hm. - Ţeţchea hc. - Aleşd - Aleşd h. - Butan h. - Vadu Crişului Hm. - Vadu Crişului h. - Peştera h. - Şuncuiuş Hm. - Bălnaca h. - Bratca - Stâna de Vale h. - Bulz Hm. - Piatra Craiului Hm.,2
953,6100826, Bucureşti Nord Gr.A - Ploieşti Sud, Bucureşti Nord Gr.A - Chitila - Buftea - Dârza h. - Periş - Scroviştea h. - Crivina - Prahova h. - Brazi - P. M. Ram. Ploieşti Tj. - Ploieşti Sud,2
954,6100826, Bucureşti Nord Gr.A - Galaţi, Bucureşti Nord Gr.A - Carpaţi h.(700) - Chitila - Buftea - Periş - Crivina - Brazi - Ploieşti Sud - Ploieşti Est - Valea Calugareasca Hm - Muru hc. - Cricov Hm. - Tomşani hc. - Inoteşti Hm. - Mizil - Săhăteni Hm. - Clondiru hc. - Ulmeni - Băile Sarata Monteoru hcv. - Buzău - Buzău Sud - Cilibia Hm. - C.A.Rosetti Hm. - Făurei - Găiseanca h. - Deduleşti Hm. - Ianca hc. - Plopu - Urleasca Hm. - Traian Sat Hm. - Lacu Sărat - Brăila - Baldovineşti Hm. - Vădeni Hm. - Zagna Vădeni h. - Barboşi - Fileşti Hm. - Galaţi,2
955,6100826, Lokoshaza - Bucureşti Nord Gr.A, Lokoshaza - Curtici - Arad - Timişoara Nord - Remetea Mare - Lugoj - Caransebeş - Băile Herculane - Orşova - Drobeta Tr. Severin - Balota - Strehaia hc. - Filiaşi - Craiova - Caracal - Roşiori Nord - Videle - Bucureşti Nord Gr.A,2
